A,B,C,D,Class
0.17137487535963852,0.21075753428235477,-0.09253275248839808,0.03978478401237959,class_3
1.9723478677155517,0.21075753428235477,-0.09253275248839808,0.03978478401237959,class_3
0.17137487535963852,0.21075753428235477,-0.09253275248839808,0.03978478401237959,class_1
0.17137487535963852,0.21075753428235477,-0.09253275248839808,0.03978478401237959,class_2
0.17137487535963852,-0.3705775787743037,-0.09253275248839808,0.03978478401237959,class_2
0.17137487535963852,0.21075753428235477,-0.09253275248839808,0.03978478401237959,class_2
0.17137487535963852,0.4991980964675602,-0.09253275248839808,-0.3521335504882296,class_2
0.17137487535963852,0.21075753428235477,-0.09253275248839808,0.03978478401237959,class_2
0.17137487535963852,0.21075753428235477,-0.09253275248839808,0.03978478401237959,class_3
-0.03441472633712337,0.25653921351230247,-0.09253275248839808,0.03978478401237959,class_3
0.17137487535963852,0.21075753428235477,-0.6655097072886943,0.03978478401237959,class_1
-0.1637287431178868,0.21075753428235477,-0.09253275248839808,0.03978478401237959,class_1
0.17137487535963852,0.21075753428235477,-0.09253275248839808,0.03978478401237959,class_1
1.5631172402465594,0.21075753428235477,-0.09253275248839808,-0.31967121635730134,class_1
0.17137487535963852,0.4846891160282446,-0.8658311156932432,0.03978478401237959,class_2
0.17137487535963852,0.21075753428235477,-0.09253275248839808,-0.33488502998577485,class_3
-0.5898329167885963,0.21075753428235477,-0.3487250722484376,0.03978478401237959,class_2
0.17137487535963852,0.21075753428235477,-0.09253275248839808,0.03978478401237959,class_1
0.17137487535963852,0.21075753428235477,-0.09253275248839808,0.03978478401237959,class_1
0.17137487535963852,0.21075753428235477,-0.09253275248839808,0.03978478401237959,class_1
0.17137487535963852,0.21075753428235477,-0.09253275248839808,-0.6619259410666513,class_2
0.17137487535963852,0.21075753428235477,-0.09253275248839808,0.03978478401237959,class_2
0.17137487535963852,0.21075753428235477,-0.09253275248839808,0.4465311760299441,class_1
0.7361643453424953,0.21075753428235477,-0.09253275248839808,0.03978478401237959,class_2
0.17137487535963852,0.21075753428235477,-0.09253275248839808,0.03978478401237959,class_2
0.17137487535963852,0.21075753428235477,-0.09253275248839808,0.03978478401237959,class_2
0.17137487535963852,0.21075753428235477,-0.9500220549105812,-0.20543755786763002,class_3
0.17137487535963852,0.21075753428235477,0.43442364354585733,0.03978478401237959,class_1
0.17137487535963852,0.4607075737096831,-0.09253275248839808,0.03978478401237959,class_1
