A,B,C,D,Class
-0.507318135280576,-0.08668480666286288,0.7504511958064572,0.4344803595635264,class_3
1.9723478677155517,1.83091988094335,0.12784040316728537,0.7119854232528098,class_3
-0.1575438213021209,0.19029530669193026,0.8793979748628286,0.8922361482808984,class_1
0.12778487299866842,-0.2565023989133588,0.4675093422520456,1.1272412069680329,class_2
-0.34825003261353077,-0.3705775787743037,0.8784503013072725,0.7026954086181322,class_2
0.2147353866004642,0.1456277013137288,1.2225413386740303,1.245953960683556,class_2
0.3357665424891827,0.4991980964675602,0.5323091855533487,0.9524752306998471,class_2
-0.3114048280909325,-0.4931591488334706,2.1416476008704612,0.43082100300788273,class_2
0.24682657436462674,0.7517183326121676,0.6159794225754956,0.614079713094183,class_3
-0.03441472633712337,0.25653921351230247,0.513946440578617,1.1850200717437867,class_3
-0.7763474052764864,-0.672521705251791,0.7830597713568458,0.543154268305195,class_1
-0.1637287431178868,-0.06373377381257486,0.8714287779481898,0.21868859672901295,class_1
-0.8028834263533469,-0.5205627490793034,0.28911939868998415,0.06757906948889146,class_1
1.5631172402465594,1.2774023806483774,1.1701459821077171,0.9300895154705273,class_1
0.05166187162660523,0.4846891160282446,1.2221506324673825,1.4949413112343959,class_2
1.5091752590187133,1.7713418555882634,0.1627530651050056,1.2531713212143005,class_3
-0.5898329167885963,-0.7966029243719682,0.8047758459072799,0.7933472351999252,class_2
-0.5828407218876583,-1.089662171596285,1.2464128019877243,0.5948402742512127,class_1
0.7417740152358644,1.0505684530685722,0.14242573607056525,0.49716074405376404,class_1
0.48560635685363907,0.3472623785698805,0.6255903939673367,0.15853969107671423,class_1
-0.3598502421705478,-0.5305686182841223,1.118873978537477,0.5678080319195189,class_2
1.162766539613155,1.1683540793719671,0.41131765125494846,0.4869724807855818,class_2
-0.4465518578149846,-0.49059590544699916,0.6653851089727862,0.4465311760299441,class_1
0.7361643453424953,0.08899597345733251,0.40463572449376983,0.8527357995383853,class_2
1.4916793821564296,1.0867368381589508,0.3997742267234366,1.1330782854325985,class_2
0.20367376975728332,0.5335007588686445,0.32082259743672337,1.2992282977860654,class_2
0.9857880528068442,0.8341678519399431,0.9407427892931397,0.4523686749585914,class_3
-0.8721903569553532,-0.7658717634579866,0.43442364354585733,0.4412850444531153,class_1
0.6975039119211196,0.4607075737096831,0.07212950771386951,0.7783359458080465,class_1
-0.17326317271768063,-0.2803062634830403,1.6017788913209154,0.7443821883562399,class_3
0.6936583760602226,1.3015055385423677,0.21999668397176517,0.17927563495631615,class_3
-0.5481502570360416,-1.0797812567572753,1.4633028912195618,0.35687105914950934,class_2
0.9313890431106324,0.3157162811869896,0.4866088089548874,1.2935592570736467,class_3
-0.39197817944038554,-0.8461589518617538,0.6851323088182995,0.9188216749748016,class_1
-0.9571349546424426,0.3459839555730696,1.9967308916917865,0.8381265678943811,class_1
-0.46377845488466635,-0.3440542492533278,0.501033900076327,0.6792500244672024,class_3
0.8238387663072984,0.7608751677794002,0.5354589489807383,0.4549640177050566,class_1
-0.8074097892647885,-1.270568227759044,1.0301239474355166,0.15704856744534462,class_2
1.236957878857251,2.02760017210124,0.5821944259843933,1.065897880663469,class_2
0.13798558420584817,-0.3919373780387718,0.8637909242085796,0.9827395110230576,class_1
1.1243471050765368,0.757011814964828,2.1284697324351645,0.3914682126412298,class_3
-0.903335835737771,-0.7311805300943852,0.9315730128742441,0.9149321114434675,class_3
0.05292696096897269,0.25241651404635557,0.8598805273245529,1.573907205182462,class_1
0.40487120970452173,0.48205487292888155,0.6449939028263852,1.2395573929604489,class_3
-1.6030204405816146,-1.4751951050020882,0.8452876608455174,0.15999161357343825,class_3
-1.5203067148813212,-1.025559363194427,1.044089356115943,0.21938250136385634,class_2
-0.14410048384277035,-0.6916996820968473,0.18323443722190613,1.535755991995992,class_2
1.3736583510173195,1.2933749181838832,1.723665720783297,1.6509279322312496,class_2
0.5735518450341714,0.1734177578959771,0.43745132977677853,1.4614442922422022,class_2
-0.5904904532798848,-0.6635843395879667,0.36082798102902236,1.0433479941847668,class_2
-0.4730160618301124,-0.18503787880686448,0.09058490690174555,1.4074818613137168,class_3
2.270795469518608,1.7257256985242493,0.45484607371428404,0.49818797114773805,class_3
1.1525074805588116,0.5593266242135398,0.9159025423560131,0.40353942060347014,class_2
-0.25407935211432797,0.19436758035586285,0.8566736193459872,0.884342890660331,class_3
-0.3688725510109843,-0.6801075486378703,0.7179179579045637,1.3373981074427437,class_3
0.46066712939102394,-0.024285959309728163,0.17657335845371103,0.2424967912712216,class_2
-0.5078737425863546,0.33147668421964216,2.5174740375339204,0.22822833013890514,class_2
0.9637248501980837,0.6995526425964288,0.5869915772957262,0.4282257453026162,class_2
-0.16134211569566595,-0.45388529714188297,0.545730852618991,1.2058536208882336,class_2
2.2113047121286162,1.9745322022167948,0.8007036501571831,0.40175579525953314,class_3
1.1826994568590756,0.5266168779066522,0.7319357904744207,0.8055121750454397,class_3
-2.486079722833369,-1.6645870192102792,0.7362591706448687,0.4581199605242431,class_1
-2.907883368643797,-2.755135082644722,0.46109629678351827,0.726346713579131,class_2
-1.8587440085915985,-1.5111080762838036,0.5221907026802416,1.3128246122753573,class_3
-0.11632150264312292,-0.7311936005420836,0.4882950401461754,0.8299181691688925,class_2
0.3563179911889467,0.10796810898190248,0.23216988962625595,0.6313429429071402,class_1
-0.5382540245604335,-0.3809437764200739,0.15542932766846604,1.0127158178198286,class_1
-0.12257969247584359,0.018960844242181064,1.0206446073195006,0.7654591203471997,class_2
0.008545334684201912,0.1811011587642581,1.5733549024752425,2.093168308930595,class_2
0.6849836567754273,0.8024886824683068,1.191142953088865,0.5348611556483369,class_1
-0.5695973775480445,-0.3663744242268921,0.9274384815581808,0.6729884538787668,class_3
1.070582018746705,1.094045884283972,0.2637172043565196,0.4897750795237104,class_2
0.25065923136269663,0.31888726093854736,0.7142526911702709,1.0301402760404317,class_2
-1.4737023413863373,-1.3947635867739612,1.142256614089733,0.22984913144166202,class_3
-0.36184127426773405,-0.21515723468819903,0.5518510139100005,1.4746366315996282,class_1
-1.6101522567693964,-1.757073203014611,0.8638280136981883,0.7306209796956596,class_3
-0.2309272300404316,0.3504703874651753,1.281548125792039,1.0583670274354915,class_3
-0.666084847968024,-0.4697193155477925,1.1774118889776937,1.732311605409944,class_1
-1.6334618365113807,-1.7660923989624877,0.8279881767970589,0.43899315873829875,class_2
0.1986158617731936,-0.3283375381106329,0.989583934594853,0.902773735054419,class_2
-0.9304401994135443,-0.5946413792136198,1.1712470934673194,0.795039656301016,class_1
-1.759575182734035,-1.7895175519159694,0.3172809111683639,0.7307746911386448,class_2
0.9997744137736843,1.2848882015980327,1.5112284332767216,0.5878879470688316,class_3
0.9532642341419735,0.40920199559527304,0.03278209287626079,0.933017137310686,class_1
0.5180234226325822,0.7902698294279216,1.1553120361066962,0.31200947155124387,class_2
2.1407240811403954,2.3258214438044202,0.07203357323257792,0.3043667290302598,class_3
-1.7074170091243865,-1.4431556679043112,0.49377246092851657,0.7779321515624592,class_2
1.3522456007370651,1.7308494689387788,0.3683566127006584,1.475949048053509,class_1
0.504413936783288,0.6085601534817424,1.0684715559890383,0.8137636899662105,class_3
-0.19547731377255642,-0.2614541453022082,1.0941620688595681,0.2703432392817259,class_2
0.3853564392702607,-0.08803528791774212,0.9998242469102946,0.3833938643534951,class_3
0.3057044242930446,-0.06201696233926223,0.5916444746688628,1.4814555476589732,class_1
-0.49434830660954815,0.099980937317525,0.01142605556065933,0.8443851904853201,class_3
-1.3555785304357764,-0.3146204183533789,0.5541165013240933,0.8418200668900618,class_2
0.30231158296934507,0.0976221747928582,1.604254361517141,0.7848799071196509,class_3
0.1747279749751409,-0.3850256759427715,0.7601586185054146,1.309550684860527,class_3
1.4435207092469085,1.677944639148574,0.43963660601699356,1.059640808257467,class_1
-0.2814325920450021,-0.2571249296942551,0.5838573405299683,1.068869925251041,class_3
0.42891867372924053,0.49074212160726666,0.7019536262212701,0.45938577171661177,class_3
-0.5833163540139928,-0.8984558175547198,0.5300647056014667,0.22921137411506842,class_3
0.2631067539230199,0.08702034859610075,0.8205284754174188,0.19677609665695725,class_1
-0.6934571027465698,-0.3224849094273031,0.634882482100177,0.8648315403453507,class_3
2.464407383082362,1.42078252760834,0.5851946251609059,0.42846406934097536,class_2
0.6168631941092263,0.705317607808673,1.2654585480058655,0.7494338997277404,class_1
-1.3643088999669433,-0.7589668874746035,0.7557502977977107,1.3276861322676916,class_3
0.24126406918341256,-0.42085198786975714,0.8302012885355515,0.9152989050614958,class_1
0.4808699706886583,1.2504216339122534,0.8035850193786016,1.0001084462095526,class_3
